YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,3400000291,2026-01-30,2026-01-30,IT담당 DevOps 엔지니어 외주 26.01,,,27600000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,3400000030,2026-01-01,2026-01-01,AWS MSP 비용 25.12,,,18959875.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,3400000214,2026-01-26,2026-01-26,26년 01월 웹플랫폼팀 FE 개발 및 운영,,,12000000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,3400000030,2026-01-01,2026-01-01,메가존 운영상주 단기 인력 용역 계약,,,8500000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F03000,공통_AI 엔지니어링팀,3400000985,2026-01-30,2026-01-30,26년 1월 리틀플래닛 크롤링 유지보수 비용,,,6970000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F05100,공통_마케팅본부,3400001013,2026-01-30,2026-01-30,인플루언서시스템 유지보수비 (26.01),,,4700000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02900,공통_AX팀,3400000394,2026-01-30,2026-01-30,PLM 유지보수비,,,4450000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F00500,공통_HR팀,3400001549,2026-01-30,2026-01-30,2026.01월 평가시스템 유지보수 비용 정산,,,3000000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,3400000891,2026-01-15,2026-01-15,26년 01월 RFID S/W 유지보수비,,,2625000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,1900000045,2026-01-31,2026-01-31,26.01월_[MERP / CN_OMS / GOMS] 시스템 유지보수,,,2530959.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F00500,공통_HR팀,3400001289,2026-01-30,2026-01-30,2026.01월 HR대시보드 유지보수 비용 정,,,2500000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,3400001402,2026-01-31,2026-01-31,26.01 POS 결제 솔루션 (브이디크럭스),,,2500000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000181,2026-01-26,2026-01-26,26.01 본사 유무선 네트워크 유지보수 비용,,,2176000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F00700,공통_회계팀,3400001144,2026-01-30,2026-01-30,26.01 연결솔루션 유지보수비용,,,1666667.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,1900000044,2026-01-31,2026-01-31,26.01월_네트워크 접근제어 솔루션 유지보수,,,1578707.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000280,2026-01-30,2026-01-30,26.01 접근제어 솔루션 유지보수 비용,,,1300000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000194,2026-01-25,2026-01-25,26.01 스토리지 장비 유지보수료,,,1300000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,3400000892,2026-01-15,2026-01-15,26년 01월 물류RFID S/W 유지보수비,,,1300000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000193,2026-01-25,2026-01-25,26.01 개인정보 검색 솔루션 유지보수 비용,,,1050000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,1900000046,2026-01-31,2026-01-31,26.01월_SAP DB암호화 솔루션 MA비용,,,1031918.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000219,2026-01-25,2026-01-25,26.01 방화벽 유지보수 비용,,,1010066.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000204,2026-01-25,2026-01-25,26.01 ERP 웹방화벽 임대유지보수비용,,,880000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,3400000195,2026-01-26,2026-01-26,26.01 데이터관리시스템 유지보수(엔코아),,,824667.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,1900000045,2026-01-31,2026-01-31,26.01월_WMS 라이선스 유지보수,,,817890.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,1900000045,2026-01-31,2026-01-31,26.01월_OZ Report 유지보수,,,359362.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,1900000043,2026-01-31,2026-01-31,26.01월_오라클DB 라이선스 갱신(DBMS 시간제 유지보수),,,356712.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000206,2026-01-25,2026-01-25,26.01 망연계솔루션 유지보수 비용,,,280000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000205,2026-01-25,2026-01-25,26.01 IDC 방화벽 보안 관제 서비스,,,250000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F02600,공통_정보보안팀,3400000224,2026-01-25,2026-01-25,26.01 무선인증솔루션 유지보수 비용,,,192000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F05100,공통_마케팅본부,3400001010,2026-01-15,2026-01-15,IFS 카카오톡 알림톡 서비스_2025.12,,,30000.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,1900000042,2026-01-31,2026-01-31,26.01월_Github SW 라이센스 유지보수비,,,15408.0,S
202601,IT수수료,IT수수료,55210113,지급수수료_IT유지보수비,F01300,공통_IT팀,1900000045,2026-01-31,2026-01-31,26.01월_Github SW 라이선스 유지보수비,,,1924.0,S
