YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300058882,2025-10-09,2025-10-09,법인차량 주차비,,,36000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F04400,공통_통합영업팀,3300062343,2025-10-23,2025-10-23,DV_10월 신세계 경기 오픈시 주차비,,,17000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3200006428,2025-10-14,2025-10-14,주차 발렛비,,,10000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300059046,2025-10-15,2025-10-15,큰길타워 4층 원보곡사 현장점검 주차비,,,8400.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300060302,2025-10-28,2025-10-28,큰길타워 원복공사 주차비,,,6000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300058942,2025-10-13,2025-10-13,큰길타워 원복공사 현장점검 주차료,,,6000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F04400,공통_통합영업팀,3300062336,2025-10-16,2025-10-16,DV_10월 외근시 주차비,,,6000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3200006432,2025-10-30,2025-10-30,법인차량 주차 발렛비,,,5000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F04400,공통_통합영업팀,3300062346,2025-10-24,2025-10-24,DV_10월 신세계경기 오픈시 주차비,,,5000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3200006431,2025-10-17,2025-10-17,법인차량 주차 발렛비,,,5000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300059299,2025-10-20,2025-10-20,큰길타워 4층 원복공사 현장점검 주차비,,,4800.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300058972,2025-10-13,2025-10-13,법인차량 주차비,,,3500.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300059234,2025-10-18,2025-10-18,법인차량 주차비,,,3500.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3200006429,2025-10-15,2025-10-15,법인차량 주차 발렛비,,,3000.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300058888,2025-10-02,2025-10-02,법인차량 주차비,,,1600.0,S
202510,직원경비,차량유지비,55050105,차량유지비_주차비,F00300,공통_총무,3300059700,2025-10-23,2025-10-23,법인차량 주차비,,,1500.0,S
